ts,lat,lng,engineload,coolant,engineoiltemp,vehiclespeed,rpm,obddistance,runtime,engine_torque_percent,selected_gear,current_gear,fuel_consumption,fuel_level,fuel_economy,accelerator_pedal_pos,engine_throttle_valve1_pos,enginefueltemp,brake_switch_status,clutch_switch_status,parking_switch_status
1712340942,18.413095,79.13768,50,89,1774.9688,16.546875,859.375,68285280,2182.75,30,130,13,20036.5,2.4,2.1328125,67.6,100.0,215,Released,Pressed,Released
1712341007,18.409134,79.139961,93,92,1774.9688,30.328125,1058.875,68285768,2182.75,71,130,14,20037.0,8.4,1.1640625,83.2,100.0,215,Released,Pressed,Released
1712341071,18.404613,79.144417,13,86,1774.9688,46.59375,754.5,68286408,2182.75,8,130,0,20037.0,11.6,25.769531,0.0,100.0,215,Pressed,Pressed,Released
1712341135,18.399555,79.14444,72,82,1774.9688,36.90625,1280.875,68287088,2182.8,55,130,15,20037.5,8.4,1.5722656,86.8,100.0,215,Released,Pressed,Released
1712341200,18.392986,79.143349,75,89,1774.9688,48.890625,1234.625,68287776,2182.8,57,130,16,20038.0,8.4,2.0039062,69.2,99.6,215,Released,Pressed,Released
1712341264,18.386145,79.144936,86,94,1774.9688,46.296875,1171.125,68288672,2182.8,66,130,16,20038.0,8.0,1.859375,78.4,100.0,215,Released,Pressed,Released
1712341329,18.379072,79.147743,79,92,1774.9688,48.484375,1228.5,68289504,2182.85,60,130,16,20038.5,9.2,2.1777344,74.0,100.0,215,Released,Pressed,Released
1712341394,18.37361,79.15313,75,92,1774.9688,50.1875,1267.25,68290424,2182.85,57,130,16,20039.0,9.2,2.4101562,71.2,100.0,215,Released,Pressed,Released
1712341459,18.367134,79.159431,10,90,1774.9688,60.625,749.375,68291368,2182.85,6,130,0,20039.0,8.8,32.621094,0.0,99.6,215,Released,Pressed,Released
1712341524,18.359543,79.160629,90,84,1774.9688,45.15625,1142.5,68292336,2182.9,68,130,17,20039.5,8.8,1.7636719,81.6,100.0,215,Released,Pressed,Released
1712341589,18.352711,79.163513,91,92,1774.9688,44.65625,1124.375,68293128,2182.9,70,130,17,20039.5,8.0,1.6992188,83.2,100.0,215,Released,Pressed,Released
1712341653,18.34654,79.167038,37,92,1774.9688,48.828125,1232.625,68294016,2182.95,29,130,17,20040.0,9.2,3.4082031,73.6,100.0,215,Released,Pressed,Released
1712341718,18.339478,79.171135,75,88,1774.9688,44.640625,1135.875,68294880,2182.95,58,130,17,20040.5,8.8,2.0898438,69.6,100.0,215,Released,Pressed,Released
1712341783,18.332632,79.175079,62,87,1774.9688,41.3125,1042.0,68295832,2182.95,48,130,17,20040.5,8.4,2.78125,82.0,100.0,215,Released,Pressed,Released
1712341847,18.326368,79.178604,96,89,1774.9688,38.71875,985.75,68296616,2183.0,71,130,17,20041.0,5.2,1.7851562,84.4,100.0,215,Released,Pressed,Released
1712341912,18.318817,79.176796,10,85,1774.9688,51.5625,753.75,68297408,2183.0,7,130,0,20041.0,8.8,27.365234,0.0,100.0,215,Released,Pressed,Released
1712341977,18.312275,79.174728,70,88,1774.9688,52.484375,1324.75,68298272,2183.0,54,130,17,20041.5,8.8,2.6660156,76.4,100.0,215,Released,Pressed,Released
1712342042,18.303972,79.170631,10,84,1774.9688,57.140625,751.625,68299256,2183.05,8,130,0,20041.5,9.2,26.296875,0.0,100.0,215,Released,Pressed,Released
1712342107,18.297939,79.166847,71,88,1774.9688,52.234375,1316.625,68300160,2183.05,54,130,17,20041.5,8.4,2.2597656,76.4,100.0,215,Released,Pressed,Released
1712342171,18.290848,79.162415,10,85,1774.9688,52.125,751.375,68301048,2183.1,6,130,0,20041.5,8.4,28.675781,0.0,100.0,215,Released,Pressed,Released
1712342236,18.289337,79.155701,10,81,1774.9688,42.65625,749.0,68301992,2183.1,7,130,17,20041.5,8.8,22.689453,0.0,100.0,215,Released,Pressed,Released
1712342301,18.291098,79.149117,72,86,1774.9688,41.734375,1054.5,68302672,2183.1,54,130,17,20042.0,9.2,2.3808594,66.0,100.0,215,Released,Pressed,Released
1712342365,18.292196,79.141945,0,88,1774.9688,44.875,1140.0,68303552,2183.15,0,130,17,20042.5,9.6,125.5,0.0,100.0,215,Released,Pressed,Released
1712342429,18.292015,79.135818,69,91,1774.9688,39.25,1375.25,68304184,2183.15,53,130,15,20042.5,8.4,1.7597656,67.6,100.0,215,Released,Pressed,Released
1712342494,18.291807,79.12973,89,93,1774.9688,32.296875,1122.0,68304912,2183.15,67,130,14,20043.0,7.6,1.2636719,79.6,100.0,215,Released,Pressed,Released
1712342557,18.291618,79.124336,91,93,1774.9688,36.828125,930.375,68305472,2183.2,66,130,16,20043.0,7.2,1.6855469,79.2,100.0,215,Released,Pressed,Released
1712342622,18.293705,79.118546,0,86,1774.9688,42.671875,1083.75,68306096,2183.2,0,130,16,20043.5,8.8,125.5,0.0,100.0,215,Pressed,Pressed,Released
1712342685,18.294735,79.116264,12,88,1774.9688,10.515625,752.875,68306464,2183.2,8,130,11,20043.5,8.4,4.580078,0.4,99.6,215,Released,Pressed,Released
1712342749,18.295004,79.115822,10,90,1774.9688,0.0,748.0,68306528,2183.25,6,130,0,20043.5,7.2,0.0,0.0,100.0,215,Pressed,Pressed,Released
1712342812,18.29497,79.115829,11,90,1774.9688,0.0,743.875,68306528,2183.25,7,130,129,20043.5,7.6,0.0,0.0,100.0,215,Released,Pressed,Released
1712342875,18.29493,79.115936,14,90,1774.9688,0.0,757.625,68306528,2183.25,9,130,129,20043.5,6.0,0.033203125,0.0,100.0,215,Pressed,Pressed,Released
1712342938,18.294888,79.116035,14,89,1774.9688,0.0,754.25,68306528,2183.25,9,130,129,20043.5,6.8,0.0,0.0,99.6,215,Pressed,Pressed,Released
1712343001,18.294767,79.11628,18,89,1774.9688,0.0,748.75,68306528,2183.3,12,130,129,20044.0,7.6,0.0,0.0,100.0,215,Pressed,Pressed,Released
1712343065,18.294624,79.116562,13,89,1774.9688,3.375,743.875,68306536,2183.3,8,130,3,20044.0,5.2,2.1621094,0.0,99.6,215,Released,Pressed,Released
1712343174,18.294641,79.116531,0,92,1774.9688,0.0,0.0,68306536,2183.35,1,130,0,20044.0,6.8,125.5,0.0,100.0,215,Released,Released,Pressed
1712343237,18.294645,79.116524,0,94,1774.9688,0.0,0.0,68306536,2183.35,1,130,0,20044.0,6.8,125.5,0.0,100.0,215,Released,Released,Pressed
1712343300,18.294643,79.116531,0,94,1774.9688,0.0,0.0,68306536,2183.35,1,130,0,20044.0,6.8,125.5,0.0,100.0,215,Released,Released,Pressed
1712343363,18.294643,79.116524,0,95,1774.9688,0.0,0.0,68306536,2183.35,1,130,0,20044.0,6.8,125.5,0.0,100.0,215,Released,Released,Pressed
1712343426,18.294661,79.116524,0,95,1774.9688,0.0,0.0,68306536,2183.35,1,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712343489,18.294661,79.116524,0,95,1774.9688,0.0,0.0,68306536,2183.35,1,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712343552,18.294657,79.116516,0,95,1774.9688,0.0,0.0,68306536,2183.35,1,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712343615,18.294659,79.116524,0,94,1774.9688,0.0,0.0,68306536,2183.35,1,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712343678,18.294661,79.116531,0,94,1774.9688,0.0,0.0,68306536,2183.35,1,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712343741,18.294661,79.116524,0,94,1774.9688,0.0,0.0,68306536,2183.35,1,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712343805,18.294655,79.116531,0,93,1774.9688,0.0,0.0,68306536,2183.35,1,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712343868,18.294653,79.116539,0,93,1774.9688,0.0,0.0,68306536,2183.35,1,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712343931,18.294647,79.116539,0,93,1774.9688,0.0,0.0,68306536,2183.35,1,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712343994,18.294638,79.116547,0,92,1774.9688,0.0,0.0,68306536,2183.35,1,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712344057,18.294638,79.116547,0,92,1774.9688,0.0,0.0,68306536,2183.35,0,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712344120,18.294638,79.116547,0,91,1774.9688,0.0,0.0,68306536,2183.35,0,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712344184,18.294638,79.116539,0,91,1774.9688,0.0,0.0,68306536,2183.35,0,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712344247,18.294634,79.116531,0,91,1774.9688,0.0,0.0,68306536,2183.35,0,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712344309,18.294653,79.116524,0,90,1774.9688,0.0,0.0,68306536,2183.35,0,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712344373,18.294655,79.116539,0,90,1774.9688,0.0,0.0,68306536,2183.35,0,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712344436,18.294662,79.116539,0,89,1774.9688,0.0,0.0,68306536,2183.35,0,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712344499,18.294662,79.116539,0,89,1774.9688,0.0,0.0,68306536,2183.35,0,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712344562,18.294649,79.116531,0,89,1774.9688,0.0,0.0,68306536,2183.35,0,130,0,20044.0,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712344625,18.294636,79.116486,25,80,1774.9688,0.0,752.5,68306536,2183.35,18,130,129,20044.0,6.8,0.0,0.0,100.0,215,Released,Pressed,Released
1712344688,18.294933,79.115822,25,81,1774.9688,0.0,748.875,68306624,2183.35,18,130,0,20044.0,8.0,0.0,0.0,100.0,215,Pressed,Pressed,Released
1712344751,18.29493,79.115768,24,84,1774.9688,0.0,750.625,68306624,2183.35,18,130,129,20044.0,8.0,0.0,0.0,100.0,215,Released,Pressed,Released
1712344815,18.294886,79.115883,22,86,1774.9688,0.0,778.125,68306624,2183.35,14,130,129,20044.0,7.6,0.0,0.0,100.0,215,Pressed,Pressed,Released
1712344878,18.294905,79.11602,27,87,1774.9688,1.296875,759.125,68306624,2183.4,23,130,129,20044.0,5.6,0.08203125,24.8,100.0,215,Released,Pressed,Released
1712344942,18.294727,79.116493,17,86,1774.9688,1.1875,834.75,68306672,2183.4,12,130,2,20044.5,9.2,0.021484375,18.8,100.0,215,Released,Pressed,Released
1712346146,18.294838,79.11586,0,81,1774.9688,6.234375,802.25,68306752,2183.45,0,130,7,20044.5,8.8,125.5,0.0,100.0,215,Released,Pressed,Released
1712346210,18.294857,79.115776,24,84,1774.9688,0.0,751.25,68306768,2183.45,17,130,0,20044.5,8.0,0.0,0.0,100.0,215,Pressed,Pressed,Released
1712346273,18.294851,79.11573,24,86,1774.9688,0.0,750.625,68306768,2183.45,18,130,0,20044.5,8.0,0.0,0.0,100.0,215,Pressed,Pressed,Released
1712346504,18.294846,79.115921,18,85,1774.9688,1.484375,756.875,68306768,2183.5,12,130,129,20044.5,7.2,0.6328125,0.0,100.0,215,Pressed,Pressed,Released
1712346567,18.294758,79.116272,30,86,1774.9688,0.0,747.625,68306784,2183.5,19,130,129,20044.5,7.6,0.0,0.0,100.0,215,Released,Pressed,Released
1712346631,18.294758,79.116272,0,86,1774.9688,0.0,0.0,68306792,2183.55,1,130,0,20044.5,7.2,125.5,0.0,100.0,215,Released,Released,Pressed
1712346694,18.294762,79.11628,0,89,1774.9688,0.0,0.0,68306792,2183.55,1,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712346757,18.294769,79.116272,0,90,1774.9688,0.0,0.0,68306792,2183.55,1,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712346820,18.294775,79.116257,0,91,1774.9688,0.0,0.0,68306792,2183.55,1,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712346884,18.294773,79.116257,0,92,1774.9688,0.0,0.0,68306792,2183.55,1,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712346947,18.294771,79.116241,0,92,1774.9688,0.0,0.0,68306792,2183.55,1,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712347010,18.294767,79.116249,0,91,1774.9688,0.0,0.0,68306792,2183.55,1,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712347073,18.294769,79.116249,0,91,1774.9688,0.0,0.0,68306792,2183.55,1,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712347136,18.294767,79.116257,0,91,1774.9688,0.0,0.0,68306792,2183.55,1,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712347199,18.294764,79.116257,0,90,1774.9688,0.0,0.0,68306792,2183.55,1,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712347263,18.294764,79.116257,0,90,1774.9688,0.0,0.0,68306792,2183.55,1,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712347326,18.294781,79.116264,0,90,1774.9688,0.0,0.0,68306792,2183.55,1,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712347390,18.2948,79.116264,0,89,1774.9688,0.0,0.0,68306792,2183.55,0,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712347452,18.294804,79.116257,0,89,1774.9688,0.0,0.0,68306792,2183.55,0,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712347515,18.294821,79.116257,0,88,1774.9688,0.0,0.0,68306792,2183.55,0,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712347579,18.294798,79.116264,0,88,1774.9688,0.0,0.0,68306792,2183.55,0,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712347641,18.294794,79.116264,0,88,1774.9688,0.0,0.0,68306792,2183.55,0,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712347704,18.294815,79.116257,0,87,1774.9688,0.0,0.0,68306792,2183.55,0,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712347768,18.294815,79.116257,0,87,1774.9688,0.0,0.0,68306792,2183.55,0,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712347830,18.294798,79.116264,0,87,1774.9688,0.0,0.0,68306792,2183.55,0,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712347893,18.294827,79.116257,0,86,1774.9688,0.0,0.0,68306792,2183.55,0,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712347956,18.294825,79.116264,0,86,1774.9688,0.0,0.0,68306792,2183.55,0,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712348019,18.294807,79.116264,0,85,1774.9688,0.0,0.0,68306792,2183.55,0,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712348082,18.294785,79.116264,0,85,1774.9688,0.0,0.0,68306792,2183.55,0,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712348146,18.294806,79.116272,0,85,1774.9688,0.0,0.0,68306792,2183.55,0,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712348209,18.294807,79.116257,0,84,1774.9688,0.0,0.0,68306792,2183.55,0,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712348272,18.294817,79.116257,0,84,1774.9688,0.0,0.0,68306792,2183.55,0,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712348335,18.294821,79.116249,0,83,1774.9688,0.0,0.0,68306792,2183.55,0,130,0,20044.5,7.6,125.5,0.0,100.0,215,Released,Released,Pressed
1712348398,18.294802,79.11599,15,78,1774.9688,6.796875,1181.375,68306816,2183.55,10,130,5,20045.0,8.8,1.9277344,23.2,100.0,215,Released,Pressed,Released
1712348461,18.294888,79.115768,25,84,1774.9688,0.0,751.0,68306848,2183.55,18,130,0,20045.0,8.4,0.0,0.0,100.0,215,Pressed,Pressed,Released
1712348524,18.294912,79.115746,26,83,1774.9688,0.0,750.0,68306848,2183.6,19,130,129,20045.0,8.4,0.0,0.0,100.0,215,Pressed,Pressed,Released
1712348587,18.29501,79.11554,59,84,1774.9688,11.421875,1383.875,68306864,2183.6,45,130,7,20045.0,6.0,0.59765625,58.4,99.6,215,Released,Pressed,Released
1712348651,18.296738,79.111259,72,88,1774.9688,36.5625,1280.625,68307328,2183.6,55,130,15,20045.5,9.2,1.5839844,79.2,100.0,215,Released,Pressed,Released
1712348715,18.293053,79.106689,100,89,1774.9688,37.59375,950.0,68308072,2183.65,73,130,16,20045.5,7.2,1.7167969,87.6,100.0,215,Released,Pressed,Released
1712348780,18.287132,79.102318,87,91,1774.9688,45.671875,1160.125,68308840,2183.65,67,130,16,20046.0,6.8,1.8515625,85.2,100.0,215,Released,Pressed,Released
1712348845,18.280418,79.09729,69,88,1774.9688,52.546875,1337.0,68309848,2183.65,53,130,16,20046.0,7.6,2.8066406,86.8,100.0,215,Released,Pressed,Released
1712348909,18.274635,79.09182,0,90,1774.9688,54.609375,1379.375,68310696,2183.7,0,130,16,20046.5,8.0,125.5,0.0,100.0,215,Released,Pressed,Released
1712348975,18.269085,79.085274,71,89,1774.9688,51.734375,1304.5,68311712,2183.7,55,130,16,20047.0,6.8,2.5722656,86.0,100.0,215,Released,Pressed,Released
1712349039,18.262587,79.079643,72,87,1774.9688,51.015625,1288.125,68312648,2183.7,56,130,16,20047.0,4.8,2.1660156,82.0,100.0,215,Released,Pressed,Released
1712349104,18.256674,79.074524,66,88,1774.9688,53.8125,1363.125,68313696,2183.75,51,130,16,20047.5,6.8,2.5449219,85.6,100.0,215,Released,Pressed,Released
1712349169,18.249086,79.07579,75,92,1774.9688,49.84375,1257.375,68314520,2183.75,58,130,16,20047.5,5.6,2.3847656,74.0,100.0,215,Released,Pressed,Released
1712349233,18.242327,79.073318,58,89,1774.9688,42.3125,1026.625,68315312,2183.75,44,130,16,20048.0,8.0,2.4179688,55.6,100.0,215,Released,Pressed,Released
1712349298,18.237295,79.068993,81,93,1774.9688,47.796875,1206.25,68316128,2183.8,62,130,16,20048.5,7.2,2.1289062,77.6,100.0,215,Released,Pressed,Released
1712349363,18.232494,79.062424,0,92,1774.9688,55.3125,1190.875,68316960,2183.8,0,130,0,20048.5,6.0,125.5,0.0,100.0,215,Released,Pressed,Released
1712349428,18.229767,79.055145,83,93,1774.9688,46.890625,1188.75,68317904,2183.85,64,130,17,20049.0,6.4,2.0371094,88.0,100.0,215,Released,Pressed,Released
1712349493,18.225906,79.048225,70,91,1774.9688,52.015625,1321.625,68318712,2183.85,54,130,17,20049.5,6.0,2.3125,80.0,100.0,215,Released,Pressed,Released
1712349557,18.221512,79.04129,76,92,1774.9688,49.453125,1254.375,68319712,2183.85,58,130,17,20049.5,5.6,2.3222656,76.8,99.6,215,Released,Pressed,Released
1712349622,18.217327,79.034225,13,92,1774.9688,48.875,1226.625,68320560,2183.9,11,130,17,20050.0,8.0,13.058594,33.2,100.0,215,Released,Pressed,Released
1712349687,18.213278,79.026932,67,91,1774.9688,48.796875,1234.625,68321560,2183.9,52,130,17,20050.5,6.4,2.6152344,64.0,100.0,215,Released,Pressed,Released
1712349753,18.209457,79.019737,79,92,1774.9688,47.6875,1207.0,68322392,2183.9,60,130,17,20050.5,6.0,2.1308594,72.4,100.0,215,Released,Pressed,Released
1712349817,18.204735,79.014275,85,94,1774.9688,45.1875,1142.75,68323296,2183.95,65,130,17,20051.0,6.4,1.8359375,76.8,100.0,215,Released,Pressed,Released
1712349882,18.200787,79.008537,82,94,1774.9688,47.703125,1204.5,68324032,2183.95,62,130,17,20051.5,5.6,2.0253906,78.8,100.0,215,Released,Pressed,Released
1712349947,18.19561,79.004074,75,93,1774.9688,42.1875,1071.375,68324912,2184.0,56,130,17,20052.0,6.4,2.3339844,68.0,100.0,215,Released,Pressed,Released
1712350011,18.190325,79.001221,69,95,1774.9688,38.8125,981.5,68325560,2184.0,52,130,17,20052.0,6.4,2.2714844,63.2,100.0,215,Released,Pressed,Released
1712350076,18.185247,78.998001,68,82,1774.9688,40.640625,1408.125,68326304,2184.0,53,130,15,20052.5,3.6,1.8378906,93.6,100.0,215,Released,Pressed,Released
1712350140,18.178846,78.992584,69,89,1774.9688,52.71875,1332.375,68327184,2184.05,53,130,16,20052.5,6.4,2.7910156,78.0,100.0,215,Released,Pressed,Released
1712350205,18.173002,78.988617,0,94,1774.9688,39.5625,938.625,68327976,2184.05,0,130,16,20053.0,5.6,125.5,2.4,100.0,215,Released,Pressed,Released
1712350268,18.170656,78.986221,85,92,1774.9688,17.734375,1150.125,68328424,2184.05,65,130,11,20053.5,5.6,0.72265625,100.0,100.0,215,Released,Pressed,Released
1712350332,18.167698,78.983521,78,91,1774.9688,37.40625,952.875,68328832,2184.1,59,130,16,20054.0,2.0,1.8789062,80.8,100.0,215,Released,Pressed,Released
1712350397,18.163452,78.977684,100,81,1774.9688,32.96875,842.875,68329712,2184.1,67,130,16,20054.0,2.0,1.5273438,84.4,100.0,215,Released,Pressed,Released
1712350461,18.162212,78.971924,84,93,1774.9688,46.4375,1180.375,68330328,2184.1,64,130,16,20054.5,4.8,1.921875,86.4,100.0,215,Released,Pressed,Released
1712350526,18.15904,78.966026,54,93,1774.9688,49.1875,1245.75,68331168,2184.1,44,130,16,20055.0,2.0,3.3027344,79.2,100.0,215,Released,Pressed,Released
1712350591,18.154423,78.962532,82,94,1774.9688,33.6875,1165.875,68331824,2184.15,62,130,14,20055.0,4.4,1.7167969,90.0,100.0,215,Released,Pressed,Released
1712350655,18.151234,78.9571,0,90,1774.9688,31.109375,1079.75,68332504,2184.15,0,130,16,20055.5,4.0,125.5,0.0,100.0,215,Released,Pressed,Released
1712350719,18.15118,78.953339,98,84,1774.9688,30.984375,1070.25,68332976,2184.15,73,130,14,20056.0,2.4,1.1699219,88.4,100.0,215,Released,Pressed,Released
1712350783,18.149574,78.947548,94,91,1774.9688,40.78125,1031.75,68333592,2184.2,71,130,16,20056.5,3.2,1.8730469,83.6,100.0,215,Released,Pressed,Released
1712350848,18.149797,78.941673,100,86,1774.9688,28.921875,998.25,68334320,2184.2,75,130,15,20056.5,4.0,1.3164062,88.0,100.0,215,Released,Pressed,Released
1712350913,18.145922,78.935944,92,80,1774.9688,43.984375,1118.0,68335032,2184.25,71,130,16,20057.0,2.8,2.0214844,82.8,100.0,215,Released,Pressed,Released
1712350977,18.143272,78.930199,94,85,1774.9688,43.625,1096.875,68335824,2184.25,71,130,16,20057.5,4.0,1.6582031,83.2,100.0,215,Released,Pressed,Released
1712351042,18.141523,78.922401,44,88,1774.9688,50.140625,1263.875,68336632,2184.25,35,130,16,20057.5,4.4,4.046875,77.6,100.0,215,Released,Pressed,Released
1712351106,18.139772,78.914597,90,90,1774.9688,43.90625,1117.75,68337600,2184.3,69,130,16,20058.0,2.4,2.0390625,80.4,100.0,215,Released,Pressed,Released
1712351171,18.136152,78.907959,98,89,1774.9688,42.0625,1072.875,68338384,2184.3,75,130,16,20058.5,4.4,1.9355469,86.8,100.0,215,Released,Pressed,Released
1712351235,18.133692,78.902847,68,89,1774.9688,43.71875,1335.125,68338952,2184.3,53,130,16,20058.5,3.6,2.4199219,80.0,100.0,215,Released,Pressed,Released
1712351300,18.130217,78.895462,91,83,1774.9688,43.515625,1104.875,68339928,2184.35,70,130,16,20059.0,2.8,1.9980469,81.2,100.0,215,Released,Pressed,Released
1712351364,18.128548,78.890259,98,92,1774.9688,20.359375,949.0,68340528,2184.35,73,130,13,20059.0,4.8,0.91796875,89.2,100.0,215,Released,Pressed,Released
1712351429,18.125355,78.884384,80,94,1774.9688,47.828125,1225.0,68341280,2184.35,61,130,16,20059.5,3.6,2.1269531,76.4,100.0,215,Released,Pressed,Released
1712351494,18.121204,78.88063,77,92,1774.9688,34.53125,1196.125,68341880,2184.4,58,130,15,20060.0,3.2,1.6289062,81.6,100.0,215,Released,Pressed,Released
1712351558,18.119719,78.877045,100,94,1774.9688,26.65625,924.625,68342408,2184.4,72,130,14,20060.0,2.4,1.5214844,94.8,100.0,215,Released,Pressed,Released
1712351622,18.119003,78.872383,73,90,1774.9688,35.9375,1248.0,68342888,2184.45,56,130,14,20060.5,4.0,1.5097656,87.2,100.0,215,Released,Pressed,Released
1712351686,18.116335,78.868896,69,82,1774.9688,28.390625,1372.375,68343456,2184.45,53,130,13,20061.0,4.0,1.2871094,85.2,100.0,215,Released,Pressed,Released
1712351750,18.112038,78.86557,94,84,1774.9688,35.90625,912.25,68344032,2184.45,68,130,16,20061.0,2.4,1.6542969,80.4,100.0,215,Released,Pressed,Released
1712351814,18.110348,78.863846,76,82,1774.9688,6.921875,1191.0,68344352,2184.5,58,130,5,20061.5,0.4,0.3359375,70.4,99.6,215,Released,Pressed,Released
1712351877,18.110447,78.86351,0,84,1774.9688,0.0,129.625,68344392,2184.5,0,130,0,20061.5,2.8,125.5,0.0,100.0,215,Released,Released,Pressed
1712373196,18.110617,78.862923,1,46,1774.9688,7.15625,1156.5,68344448,2184.55,3,130,5,20061.5,5.6,6.029297,6.8,99.6,215,Released,Pressed,Released
1712373259,18.110613,78.863029,52,53,1774.9688,0.0,751.75,68344464,2184.55,21,130,129,20061.5,2.0,0.0,15.6,100.0,215,Pressed,Pressed,Released
1712373322,18.110319,78.863625,28,61,1774.9688,5.59375,968.75,68344536,2184.55,24,130,5,20061.5,1.2,0.7285156,23.2,100.0,215,Released,Pressed,Released
1712382133,18.110373,78.863823,26,52,1774.9688,0.0,724.375,68344576,2184.6,21,130,3,20062.0,2.8,0.001953125,0.0,100.0,215,Released,Pressed,Released
1712384448,18.111029,78.864693,0,53,1774.9688,24.71875,1132.5,68344672,2184.6,0,130,13,20062.0,4.4,125.5,9.6,100.0,215,Released,Pressed,Released
1712384513,18.115988,78.868515,26,64,1774.9688,47.859375,753.875,68345264,2184.6,19,130,0,20062.0,4.4,9.863281,0.0,100.0,215,Released,Pressed,Released
1712384577,18.119486,78.874901,25,68,1774.9688,46.3125,749.75,68346224,2184.65,18,130,0,20062.0,4.0,9.9453125,0.0,100.0,215,Released,Pressed,Released
1712385637,18.119225,78.875496,0,70,1774.9688,0.0,0.0,68346408,2184.65,1,130,0,20062.5,96.8,125.5,0.0,100.0,215,Released,Released,Pressed
1712385700,0.0,0.0,47,68,1774.9688,25.671875,1197.125,68346512,2184.65,36,130,13,20062.5,99.2,2.0253906,69.6,100.0,215,Released,Pressed,Released
1712385764,18.118723,78.878815,80,77,1774.9688,38.796875,980.5,68347088,2184.7,60,130,16,20062.5,96.8,1.9121094,88.0,100.0,215,Released,Pressed,Released
1712385828,18.112789,78.874527,85,86,1774.9688,42.265625,1062.125,68347872,2184.7,65,130,17,20063.0,96.4,1.6679688,89.6,100.0,215,Released,Pressed,Released
1712385893,18.105337,78.870468,11,85,1774.9688,56.0,775.625,68348904,2184.75,7,130,0,20063.0,99.2,39.566406,0.0,99.6,215,Pressed,Pressed,Released
1712385958,18.09791,78.867851,67,83,1774.9688,53.359375,1346.125,68349728,2184.75,52,130,17,20063.0,96.0,2.8125,79.2,100.0,215,Released,Pressed,Released
